fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
1845,Wuliji Buren,10,5,0,0,"5' 9""",145 lbs.,"69""",Orthodox,"Mar 01, 1989",1.13,28%,1.73,73%,4.00,36%,100%,0.0,2017-12-09 14:18:14.728718
1846,Shawn Bunch,7,3,0,0,"5' 5""",135 lbs.,nan,,"Mar 19, 1983",0.00,0%,1.55,55%,0.00,0%,50%,0.0,2017-12-09 14:18:16.765825
1847,Josh Bumgarner,6,3,0,0,"6' 1""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:18:18.991969
1848,Lee Kwan Bum,0,1,0,0,"6' 2""",286 lbs.,nan,Orthodox,nan,0.71,14%,0.00,100%,0.00,0%,0%,0.0,2017-12-09 14:18:20.63482
1849,Paul Buentello,29,14,0,0,"6' 2""",245 lbs.,"77""",Orthodox,"Jan 16, 1974",3.29,45%,3.83,52%,0.19,33%,39%,0.4,2017-12-09 14:18:24.668508
1850,Francisco Bueno,5,2,0,0,"5' 9""",225 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:18:25.629605
1851,Mike Budnik,11,4,0,0,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974",0.65,52%,0.95,53%,0.00,0%,0%,3.4,2017-12-09 14:18:27.652163
1852,Julia Budd,3,1,0,0,"5' 7""",145 lbs.,"67""",,"Jul 04, 1983",3.40,76%,0.81,47%,2.43,62%,83%,0.0,2017-12-09 14:18:30.36511
1853,Courtney Buck,10,5,0,0,"5' 10""",135 lbs.,nan,Orthodox,"Mar 19, 1982",1.49,28%,3.24,54%,0.00,0%,33%,0.0,2017-12-09 14:18:33.085317
1854,Zak Bucia,7,4,0,0,"5' 10""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:18:35.75392
1855,Justin Buchholz,12,6,0,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 22, 1983",2.35,26%,4.14,51%,0.00,0%,33%,0.8,2017-12-09 14:18:38.815381
1856,Josh Bryant,12,1,0,0,"5' 10""",185 lbs.,nan,Orthodox,"Apr 23, 1980",1.10,20%,6.10,43%,0.00,0%,0%,0.0,2017-12-09 14:18:41.166578
1857,Derek Brunson,18,5,0,0,"6' 1""",185 lbs.,"77""",Southpaw,"Jan 04, 1984",3.20,46%,2.56,50%,3.00,32%,100%,0.7,2017-12-09 14:18:44.288748
1858,Fernando Bruno,16,4,0,0,"5' 6""",145 lbs.,"70""",,"Feb 24, 1982",1.75,39%,1.78,48%,2.02,22%,56%,0.5,2017-12-09 14:18:46.116844
1859,Steve Bruno,14,5,0,0,"5' 10""",170 lbs.,nan,Orthodox,"Nov 03, 1981",0.96,52%,3.38,36%,1.94,25%,46%,0.4,2017-12-09 14:18:49.071961
1860,Justin Bruckmann,7,3,0,0,"5' 9""",170 lbs.,nan,Orthodox,nan,0.59,66%,5.91,16%,0.00,0%,33%,0.0,2017-12-09 14:18:51.606133
1861,Jules Bruchez,1,2,0,0,"6' 0""",205 lbs.,nan,Southpaw,"Aug 16, 1977",0.69,50%,5.52,46%,0.00,0%,0%,0.0,2017-12-09 14:18:54.325916
1862,Junie Browning,4,5,0,0,"5' 9""",155 lbs.,nan,Orthodox,"May 12, 1984",3.76,48%,1.76,66%,3.53,66%,0%,3.5,2017-12-09 14:18:56.093237
1863,Travis Browne,18,7,1,0,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982",2.93,41%,4.31,42%,1.21,68%,75%,0.2,2017-12-09 14:18:59.043092
1864,Humberto Brown,4,5,0,0,"5' 10""",145 lbs.,"71""",,"Nov 03, 1984",1.71,50%,2.19,62%,1.43,25%,0%,0.0,2017-12-09 14:19:01.372997
1865,Damien Brown,17,11,0,0,"5' 10""",155 lbs.,"68""",Orthodox,"Dec 25, 1984",3.84,38%,4.97,48%,0.88,27%,53%,0.9,2017-12-09 14:19:03.24102
1866,Randy Brown,10,2,0,0,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990",2.96,45%,2.41,53%,0.87,40%,78%,0.7,2017-12-09 14:19:05.946737
1867,Frederick Brown,3,2,0,0,"6' 0""",235 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:19:08.713688
1868,Chris Brown,6,4,0,0,nan,170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:19:11.715807
1869,Terrell Brown,3,1,0,0,nan,185 lbs.,nan,,"Apr 13, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:19:13.563717
1870,Todd Brown,15,4,0,1,"5' 11""",205 lbs.,nan,Orthodox,"Dec 13, 1976",2.15,45%,3.85,48%,0.00,0%,50%,0.0,2017-12-09 14:19:15.859583
1871,Dominic Brown,14,21,0,0,"5' 11""",190 lbs.,nan,,"Jun 04, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:19:18.752091
1872,Mike Brown,26,9,0,0,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",2.98,44%,2.45,60%,3.23,40%,66%,0.6,2017-12-09 14:19:22.09615
1873,Matt Brown,23,16,0,0,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981",3.78,53%,2.64,56%,1.57,46%,63%,1.6,2017-12-09 14:19:23.859184
1874,Lee Brousseau,5,3,0,0,"6' 1""",205 lbs.,nan,,"Oct 04, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:19:25.787536
1875,Rob Broughton,15,7,1,0,"6' 2""",265 lbs.,"74""",,"Mar 03, 1983",2.83,60%,2.54,51%,0.00,0%,26%,3.2,2017-12-09 14:19:27.865036
1876,Jarred Brooks,13,1,0,0,"5' 3""",125 lbs.,"62""",Switch,"May 02, 1993",1.90,43%,1.67,62%,6.00,63%,66%,0.5,2017-12-09 14:19:30.536965
1877,CM Punk,0,1,0,0,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 26, 1978",0.00,0%,8.96,37%,0.00,0%,0%,0.0,2017-12-09 14:19:32.685606
1878,Will Brooks,18,4,0,0,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986",4.26,59%,2.54,56%,2.08,51%,82%,0.3,2017-12-09 14:19:35.286734
1879,Jonathan Brookins,14,6,0,0,"6' 0""",145 lbs.,"73""",Southpaw,"Aug 13, 1985",2.69,39%,3.63,56%,1.94,17%,80%,0.3,2017-12-09 14:19:38.128568
1880,Mike Bronzoulis,13,3,1,0,"6' 0""",155 lbs.,nan,,"Jan 05, 1979",1.13,34%,2.54,37%,0.00,0%,33%,0.0,2017-12-09 14:19:39.605214
1881,Drew Brokenshire,4,2,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:19:41.938701
1882,Antwain Britt,11,5,0,0,"6' 1""",205 lbs.,"77""",,"May 09, 1978",1.46,39%,2.81,44%,1.56,40%,50%,0.0,2017-12-09 14:19:44.15153
1883,Marcelo Brito,8,5,0,0,"6' 1""",170 lbs.,nan,Orthodox,"Nov 27, 1977",0.60,20%,3.53,55%,0.00,0%,50%,0.0,2017-12-09 14:19:46.950661
1884,Henry Briones,19,7,1,0,"5' 8""",135 lbs.,"69""",,"Oct 22, 1980",3.69,42%,4.79,55%,0.00,0%,45%,0.4,2017-12-09 14:19:49.334388
1885,Aaron Brink,25,21,0,1,"6' 3""",205 lbs.,nan,Orthodox,"Nov 12, 1974",3.49,42%,5.71,57%,0.00,0%,0%,0.0,2017-12-09 14:19:51.678816
1886,Marcus Brimage,7,5,0,0,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985",3.97,35%,3.64,56%,0.56,100%,80%,0.0,2017-12-09 14:19:53.035556
1887,Jason Brilz,18,5,1,0,"5' 11""",205 lbs.,"71""",Orthodox,"Jul 07, 1975",2.66,40%,1.78,65%,2.37,25%,25%,1.3,2017-12-09 14:19:55.785768
1888,Mack Brewer,0,1,0,0,nan,205 lbs.,nan,,nan,0.00,0%,6.67,36%,0.00,0%,0%,0.0,2017-12-09 14:19:58.366143
1889,Charlie Brenneman,19,8,0,0,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 09, 1981",1.52,56%,1.55,46%,4.23,42%,72%,0.0,2017-12-09 14:20:01.607643
1890,Chris Brennan,19,13,1,0,"5' 8""",170 lbs.,nan,Orthodox,"Oct 12, 1971",0.60,40%,0.97,50%,0.00,0%,25%,2.1,2017-12-09 14:20:04.322033
1891,Tom Breese,10,1,0,0,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991",3.61,49%,2.65,63%,0.00,0%,72%,0.4,2017-12-09 14:20:06.208853
1892,Martin Bravo,12,1,0,0,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993",7.76,45%,4.63,54%,0.00,0%,83%,0.0,2017-12-09 14:20:07.788048
1893,Michael Bravo,7,4,0,0,nan,155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:10.051251
1894,Diego Brandao,24,11,0,0,"5' 7""",145 lbs.,"68""",Orthodox,"May 27, 1987",2.94,47%,3.38,62%,3.21,68%,80%,0.6,2017-12-09 14:20:12.447163
1895,David Branch,21,4,0,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 26, 1981",1.65,40%,1.55,57%,2.25,34%,42%,0.0,2017-12-09 14:20:15.445762
1896,Joe Brammer,7,3,1,0,"5' 8""",155 lbs.,nan,Orthodox,"Aug 23, 1983",2.15,31%,2.80,56%,0.81,50%,50%,0.0,2017-12-09 14:20:17.496505
1897,Ebenezer Fontes Braga,13,7,2,0,"6' 0""",199 lbs.,nan,Orthodox,"Apr 14, 1969",2.42,50%,0.42,71%,0.00,0%,90%,0.6,2017-12-09 14:20:19.717589
1898,Paul Bradley,18,3,0,1,"5' 9""",170 lbs.,nan,Orthodox,"Jun 13, 1983",2.26,32%,4.13,56%,1.12,16%,100%,0.0,2017-12-09 14:20:22.483458
1899,Kyle Bradley,15,8,0,1,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 19, 1982",1.99,40%,3.45,58%,0.65,50%,40%,0.0,2017-12-09 14:20:24.662034
1900,Ashe Bowman,9,10,0,0,"5' 9""",155 lbs.,nan,,"Nov 17, 1976",2.43,42%,4.86,57%,0.00,0%,0%,0.0,2017-12-09 14:20:26.34599
1901,Blake Bowman,2,4,0,0,"6' 2""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:28.870365
1902,Roger Bowling,11,5,0,1,"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982",3.90,47%,3.86,51%,3.09,43%,27%,0.9,2017-12-09 14:20:31.864757
1903,Brian Bowles,10,3,0,0,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 22, 1980",2.36,26%,2.98,64%,1.39,70%,54%,1.4,2017-12-09 14:20:34.436298
1904,Melton Bowen,0,1,0,0,"6' 0""",225 lbs.,nan,Orthodox,"Jul 16, 1969",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:37.141505
1905,Tai Bowden,1,1,0,0,"5' 11""",230 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:40.061331
1906,Jess Bouscal,3,2,0,0,nan,155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:42.717575
1907,Mike Bourke,10,16,1,1,"6' 0""",275 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:44.794559
1908,Rich Bouphanouvong,1,4,0,0,"5' 7""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:47.658344
1909,Roy Boughton,14,8,0,0,"6' 0""",205 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:50.64636
1910,Gregory Bouchelaghem,5,4,0,0,"6' 2""",183 lbs.,nan,Switch,nan,0.27,21%,1.53,36%,0.00,0%,50%,0.0,2017-12-09 14:20:52.726167
1911,Francois Botha,0,1,0,0,"6' 2""",260 lbs.,nan,Orthodox,"Sep 28, 1968",0.00,0%,1.05,77%,0.00,0%,0%,0.0,2017-12-09 14:20:55.733968
1912,Poliana Botelho,6,1,0,0,"5' 8""",125 lbs.,nan,Orthodox,"Dec 15, 1988",4.47,63%,1.80,53%,1.00,100%,100%,0.0,2017-12-09 14:20:58.210116
1913,Chris Bostick,6,3,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:20:59.666713
1914,Marcus Bossett,1,3,0,0,"6' 1""",215 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:02.53461
1915,Steve Bosse,12,2,0,0,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981",5.99,52%,5.38,50%,0.92,33%,100%,0.0,2017-12-09 14:21:05.501986
1916,Igor Borisov,1,1,0,0,"6' 0""",235 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:07.994356
1917,Ray Borg,11,3,0,0,"5' 4""",125 lbs.,"63""",Orthodox,"Aug 04, 1993",1.31,48%,1.92,47%,2.91,44%,39%,1.4,2017-12-09 14:21:09.479926
1918,Stephan Bonnar,17,8,0,0,"6' 4""",205 lbs.,"78""",Orthodox,"Apr 04, 1977",2.76,38%,3.01,52%,1.32,40%,60%,1.0,2017-12-09 14:21:13.108632
1919,Marcos Bonilla,4,4,0,0,"5' 10""",145 lbs.,nan,,nan,0.47,12%,0.47,94%,0.00,0%,0%,0.0,2017-12-09 14:21:13.772638
1920,Jesse Bongfeldt,15,5,1,0,"6' 0""",185 lbs.,nan,Orthodox,"Aug 28, 1980",2.91,62%,1.01,50%,1.51,33%,33%,0.0,2017-12-09 14:21:16.288588
1921,Tony Bonello,16,2,1,1,"6' 2""",185 lbs.,nan,,nan,0.62,33%,12.62,10%,0.00,0%,0%,0.0,2017-12-09 14:21:18.359729
1922,Luc Bondole,5,2,2,0,"6' 2""",205 lbs.,nan,,nan,3.35,51%,2.04,62%,0.00,0%,0%,1.8,2017-12-09 14:21:21.162785
1923,Kyle Bolt,8,4,0,0,"6' 2""",185 lbs.,nan,,nan,7.27,52%,7.27,45%,0.00,0%,0%,0.0,2017-12-09 14:21:23.185247
1924,Kotetsu Boku,18,7,2,0,"5' 9""",154 lbs.,nan,Orthodox,"May 27, 1977",2.47,42%,2.80,53%,0.00,0%,0%,0.0,2017-12-09 14:21:25.5369
1925,Jerry Bohlander,11,4,0,0,"5' 11""",199 lbs.,nan,Orthodox,"Feb 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:27.893651
1926,Derek Bohi,8,5,0,0,"6' 4""",260 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:29.980077
1927,Jay Bogan,6,6,0,0,nan,145 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:32.375331
1928,Galore Bofando,5,2,0,0,"5' 11""",170 lbs.,"72""",Switch,"May 22, 1982",4.62,40%,1.38,75%,6.92,100%,100%,0.0,2017-12-09 14:21:34.644552
1929,Tim Boetsch,21,11,0,0,"6' 0""",185 lbs.,"74""",Orthodox,"Jan 28, 1981",2.98,51%,2.77,57%,1.60,35%,58%,0.8,2017-12-09 14:21:37.129744
1930,Jeremy Boczulak,0,2,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:38.983072
1931,James Bochnovic,8,2,0,0,"6' 4""",205 lbs.,"81""",Orthodox,"Feb 13, 1989",0.63,20%,5.19,22%,0.00,0%,0%,0.0,2017-12-09 14:21:41.694794
1932,Kyle Bochniak,7,2,0,0,"5' 7""",145 lbs.,"70""",Orthodox,"Feb 05, 1987",2.58,35%,4.18,61%,0.67,25%,67%,0.0,2017-12-09 14:21:43.499215
1933,Mark Bocek,12,5,0,0,"5' 8""",155 lbs.,"75""",Orthodox,"Oct 24, 1981",2.34,43%,2.32,60%,3.65,36%,31%,1.3,2017-12-09 14:21:45.777838
1934,Dan Bobish,17,9,0,0,"6' 2""",345 lbs.,nan,Southpaw,"Jan 26, 1970",2.06,44%,1.74,34%,2.44,42%,0%,1.6,2017-12-09 14:21:48.153315
1935,Byron Bloodworth,6,3,0,0,"5' 8""",135 lbs.,"69""",Orthodox,"Aug 16, 1983",1.82,28%,5.18,50%,0.00,0%,0%,0.0,2017-12-09 14:21:51.033648
1936,Arlene Blencowe,9,6,0,0,"5' 5""",145 lbs.,nan,,"Apr 11, 1983",2.31,43%,2.10,43%,0.00,0%,55%,0.6,2017-12-09 14:21:53.693581
2172,David Rasouli,2,3,0,0,"5' 7""",155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:31:47.440148
1937,Curtis Blaydes,8,1,0,1,"6' 4""",265 lbs.,"80""",Orthodox,"Feb 18, 1991",4.75,48%,3.20,56%,6.38,48%,25%,0.0,2017-12-09 14:21:55.698636
1938,David Blanco,2,0,0,0,"5' 7""",145 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:21:58.54343
1939,Maximo Blanco,12,8,1,1,"5' 8""",145 lbs.,"71""",Orthodox,"Oct 16, 1983",4.11,44%,3.19,66%,1.85,36%,63%,0.3,2017-12-09 14:22:01.479619
1940,Tom Blackledge,10,7,0,0,nan,205 lbs.,nan,,nan,2.91,61%,2.55,46%,0.00,0%,75%,0.0,2017-12-09 14:22:03.675439
1941,Jason Blackford,2,3,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:06.362157
1942,Brad Blackburn,18,13,1,1,"5' 10""",170 lbs.,"73""",Orthodox,"May 25, 1977",4.55,35%,3.59,65%,0.93,50%,76%,0.7,2017-12-09 14:22:09.238277
1943,Jason Black,23,4,1,0,"5' 8""",155 lbs.,nan,Orthodox,"Jul 15, 1972",1.06,47%,2.60,45%,0.48,33%,28%,6.2,2017-12-09 14:22:10.43997
1944,Jan Blachowicz,20,7,0,0,"6' 2""",205 lbs.,"78""",Orthodox,"Feb 24, 1983",3.40,52%,3.55,47%,1.24,58%,54%,0.3,2017-12-09 14:22:12.956468
1945,Amaury Bitetti,5,2,0,0,"5' 9""",185 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:14.595956
1946,Michael Bisping,31,9,0,0,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 28, 1979",4.33,38%,2.71,65%,1.05,43%,63%,0.3,2017-12-09 14:22:18.05262
1947,Anthony Birchak,13,3,0,0,"5' 8""",135 lbs.,"69""",Orthodox,"May 16, 1986",3.98,35%,2.26,66%,0.68,16%,83%,0.0,2017-12-09 14:22:20.249523
1948,Scott Bills,8,9,1,0,"5' 10""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:21.084966
1949,Jeremiah Billington,11,2,0,0,"5' 9""",205 lbs.,nan,Orthodox,"Nov 14, 1977",1.60,62%,7.06,35%,0.00,0%,50%,0.0,2017-12-09 14:22:23.759736
1950,David Bielkheden,16,9,0,0,"5' 10""",155 lbs.,"71""",Orthodox,"Jun 06, 1979",1.11,57%,1.64,54%,2.65,63%,14%,0.0,2017-12-09 14:22:25.515782
1951,Magomed Bibulatov,14,1,0,0,"5' 5""",125 lbs.,"65""",Orthodox,"Aug 22, 1988",3.37,44%,1.08,60%,1.80,28%,100%,0.0,2017-12-09 14:22:28.414072
1952,Arjan Bhullar,7,0,0,0,"6' 1""",245 lbs.,"76""",Orthodox,"May 13, 1986",1.60,48%,2.13,71%,1.00,100%,0%,0.0,2017-12-09 14:22:30.206473
1953,Fernando Bettega,7,5,0,0,nan,170 lbs.,nan,,"Mar 10, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:33.222458
1954,Matt Bessette,22,7,0,1,"5' 10""",145 lbs.,"70""",Orthodox,"Dec 28, 1984",6.20,50%,4.71,61%,1.79,50%,100%,0.9,2017-12-09 14:22:35.551019
1955,Scott Bessac,4,6,0,0,"6' 4""",245 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:38.603471
1956,Anton Berzin,5,1,0,0,"6' 2""",205 lbs.,nan,Orthodox,"Sep 29, 1989",4.40,46%,6.80,67%,2.00,28%,0%,1.0,2017-12-09 14:22:41.447877
1957,Allen Berube,4,3,0,0,"5' 8""",155 lbs.,nan,Orthodox,"Aug 25, 1974",0.92,80%,0.92,33%,6.87,100%,0%,3.4,2017-12-09 14:22:44.447113
1958,Edson Berto,16,9,1,0,"5' 6""",155 lbs.,nan,Orthodox,"Jul 05, 1983",1.76,36%,4.62,47%,5.47,40%,0%,2.7,2017-12-09 14:22:46.999992
1959,Dieusel Berto,0,3,0,0,"5' 9""",200 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:49.326049
1960,Keith Berry,10,9,1,1,"6' 1""",185 lbs.,nan,,"Oct 25, 1987",0.00,0%,7.50,45%,0.00,0%,0%,0.0,2017-12-09 14:22:51.775696
1961,Dave Berry,0,1,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:22:54.254647
1962,Dennis Bermudez,17,7,0,0,"5' 6""",145 lbs.,"66""",Orthodox,"Dec 13, 1986",4.36,45%,2.99,56%,3.85,41%,86%,1.2,2017-12-09 14:22:56.039354
1963,Keith Berish,5,1,0,1,"6' 0""",205 lbs.,"73""",Orthodox,"Nov 14, 1985",3.58,36%,4.81,62%,1.76,40%,0%,0.0,2017-12-09 14:22:58.844711
1964,Bret Bergmark,6,1,1,0,"5' 9""",170 lbs.,nan,,"Nov 24, 1973",2.78,52%,2.78,37%,4.17,100%,50%,4.2,2017-12-09 14:23:01.851273
1965,Steve Berger,21,22,2,1,"5' 11""",170 lbs.,nan,Orthodox,"May 20, 1973",1.00,27%,3.26,36%,0.84,40%,16%,1.7,2017-12-09 14:23:03.600436
1966,Len Bentley,9,4,0,0,"5' 9""",155 lbs.,nan,,"Nov 30, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:23:06.072839
1967,Pat Benson,3,6,2,0,"5' 9""",155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:23:09.023111
1968,Ryan Benoit,10,5,0,0,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989",2.38,36%,3.20,59%,0.24,20%,62%,0.2,2017-12-09 14:23:10.360469
1969,Joe Benoit,11,4,0,0,"5' 9""",170 lbs.,nan,Orthodox,"Mar 12, 1982",0.00,0%,0.00,100%,0.00,0%,0%,0.0,2017-12-09 14:23:13.043942
1970,Lance Benoist,7,2,0,0,"5' 11""",170 lbs.,"73""",Southpaw,"Aug 26, 1988",3.68,51%,2.70,56%,1.50,33%,61%,0.0,2017-12-09 14:23:15.588383
1971,DeAnna Bennett,8,3,1,0,"5' 4""",125 lbs.,"68""",,"Nov 18, 1984",3.13,58%,3.27,58%,0.00,0%,0%,1.0,2017-12-09 14:23:18.167064
1972,Josh Bennett,12,13,0,0,"6' 4""",259 lbs.,nan,Orthodox,nan,2.90,40%,5.80,43%,1.50,100%,100%,0.0,2017-12-09 14:23:20.113149
1973,Charles Bennett,25,23,2,0,"5' 8""",155 lbs.,nan,Orthodox,"Nov 23, 1979",1.39,39%,1.35,64%,2.02,100%,36%,2.0,2017-12-09 14:23:22.067849
1974,Gabriel Benitez,19,7,0,0,"5' 8""",145 lbs.,"71""",Southpaw,"Jun 15, 1988",3.68,41%,2.66,70%,0.00,0%,46%,2.1,2017-12-09 14:23:24.649114
1975,Karla Benitez,6,2,1,1,"5' 3""",113 lbs.,nan,,nan,0.00,0%,2.40,57%,0.00,0%,100%,0.0,2017-12-09 14:23:27.158298
1976,Dave Beneteau,6,5,1,0,"6' 2""",250 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:23:29.032884
1977,Mike Bencic,1,2,0,0,"6' 0""",215 lbs.,nan,Orthodox,nan,0.00,0%,3.32,53%,0.00,0%,0%,0.0,2017-12-09 14:23:32.404116
1978,Joseph Benavidez,24,4,0,0,"5' 4""",125 lbs.,"65""",Southpaw,"Jul 31, 1984",3.42,33%,2.36,65%,1.21,29%,66%,0.8,2017-12-09 14:23:35.014863
1979,Marco Beltran,8,7,0,0,"5' 8""",125 lbs.,"69""",Orthodox,"May 18, 1986",2.07,37%,1.93,63%,0.70,50%,46%,0.2,2017-12-09 14:23:37.67571
1980,Joey Beltran,15,9,0,1,"6' 1""",185 lbs.,"75""",Orthodox,"Dec 08, 1981",4.92,36%,5.27,54%,0.48,18%,75%,0.0,2017-12-09 14:23:40.414329
1981,Vitor Belfort,26,13,0,1,"6' 0""",185 lbs.,"74""",Southpaw,"Apr 01, 1977",1.63,46%,2.85,50%,1.05,60%,53%,0.6,2017-12-09 14:23:43.216441
1982,Alan Belcher,17,7,0,0,"6' 2""",185 lbs.,"73""",Orthodox,"Apr 24, 1984",2.70,41%,3.10,59%,0.44,26%,55%,0.9,2017-12-09 14:23:45.117822
1983,Mirsad Bektic,11,1,0,0,"5' 8""",145 lbs.,"70""",Orthodox,"Feb 16, 1991",3.08,50%,1.17,67%,4.23,53%,100%,0.6,2017-12-09 14:23:47.779239
1984,Lyle Beerbohm,15,2,0,0,"5' 10""",155 lbs.,nan,Southpaw,"Feb 05, 1979",1.98,55%,1.61,54%,2.10,23%,64%,0.3,2017-12-09 14:23:50.631991
1985,Chase Beebe,19,8,1,0,"5' 7""",135 lbs.,"67""",Orthodox,"Mar 29, 1985",2.17,38%,1.64,69%,2.49,42%,41%,0.9,2017-12-09 14:23:52.318692
1986,Johnny Bedford,19,13,1,1,"5' 10""",135 lbs.,"71""",Orthodox,"Jan 06, 1983",4.53,50%,1.75,63%,1.83,62%,62%,0.0,2017-12-09 14:23:54.751997
1987,Eric Bedard,6,7,0,0,"6' 2""",239 lbs.,nan,,"Sep 11, 1984",6.37,35%,8.54,52%,0.00,0%,0%,0.0,2017-12-09 14:23:56.187296
1988,Jeff Bedard,13,3,0,0,"5' 6""",145 lbs.,nan,Orthodox,"Feb 06, 1970",0.80,51%,0.00,100%,3.43,66%,100%,2.6,2017-12-09 14:23:58.529263
1989,Ariel Beck,4,5,0,0,"5' 6""",125 lbs.,"66""",,"Sep 16, 1990",4.44,34%,4.31,64%,0.00,0%,0%,0.0,2017-12-09 14:24:01.171005
1990,Salvador Becerra,5,2,0,0,"5' 9""",155 lbs.,nan,,nan,4.57,31%,3.83,58%,0.00,0%,66%,0.0,2017-12-09 14:24:02.904207
1991,Rudy Bears,13,11,0,0,"5' 11""",170 lbs.,nan,Southpaw,nan,1.27,29%,2.53,50%,0.00,0%,0%,0.0,2017-12-09 14:24:04.896098
1992,Chris Beal,10,3,0,0,"5' 7""",125 lbs.,"69""",Orthodox,"Aug 06, 1985",3.45,35%,3.18,61%,1.60,58%,78%,0.2,2017-12-09 14:24:08.226046
